ANO;MÊS;LABORATORIO;PROCEDIMENTO;QTDE EXAMES;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE KAPPA;21;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE LAMBDA;21;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;FATOR REUMATOIDE;107;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;IGE TOTAL;211;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;INDICE DE IGG;3;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;NITRO BLUE TETRAZOLIUM (NBT);10;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA CLÍNICA;PESQUISA DE CRIOGLOBULINAS;11;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA MOLECULAR;CICLOSPORINA  PRÉ TX;29;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA MOLECULAR;CICLOSPORINA PÓS TX;72;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA MOLECULAR;DOSAGEM DE SIROLIMUS;51;;;;;;;
2014;Janeiro;LABORATORIO DE IMUNOLOGIA MOLECULAR;DOSAGEM DE TACROLIMUS - FK506;211;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;ANTIBIOGRAMA;67;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA;759;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;BACTERIOSCOPIA (GRAM);5;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;COPROCULTURA;51;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;CULTURA PARA ANAEROBIOS;3;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;CULTURA PARA ANAEROBIOS AUTOMATIZADA;13;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL AUTOMATIZADA;50;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL I;526;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL II;47;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL III;87;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;HEMOCULTURA;1186;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - BACILOSCOPIA - HANSENIASE;29;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - BACILOSCOPIA - TUBERCULOSE;220;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - CULTURA;378;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;MICOLOGIA - CULTURA PARA FUNGOS (MATERIAIS DIVERSOS);270;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;MICOLOGIA - CULTURA PARA FUNGOS (SANGUE);139;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;MICOLOGIA - EXAME DIRETO;104;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;PCR QUALITATIVO PARA MYCOBACTERIUM TUBERCULOSIS;36;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;PESQUISA DE CRYPTOSPORIDIUM SP;24;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;PESQUISA DE CRYPTOSPORIDIUM SP + ISOSPORA BELLI;1;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;PESQUISA DE ISOSPORA BELLI;24;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;PESQUISA VIGILANCIA CCIH;15;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;TESTE DE SENSIBILIDADE A ANTIFUNGICOS;19;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA;UROCULTURA;1509;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;ANTIBIOGRAMA;4;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA;355;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;COPROCULTURA;16;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;CULTURAS EM GERAL AUTOMATIZADA;46;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;CULTURAS EM GERAL I;239;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;HEMOCULTURA;1013;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;MICOBACTERIAS - BACILOSCOPIA - TUBERCULOSE;46;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE ADENOVIRUS;8;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE CRYPTOSPORIDIUM SP;8;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE ISOSPORA BELLI;8;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE ROTAVIRUS;8;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA VIGILANCIA CCIH;27;;;;;;;
2014;Janeiro;LABORATORIO DE MICROBIOLOGIA - UE;UROCULTURA;359;;;;;;;
2014;Janeiro;LABORATORIO DE NUTRICAO;HOMOCISTEINA;51;;;;;;;
2014;Janeiro;LABORATORIO DE NUTRICAO;TESTE ERLICH;5;;;;;;;
2014;Janeiro;LABORATORIO DE NUTRICAO;TRIAGEM DE ERROS INATOS DO METABOLISMO;16;;;;;;;
2014;Janeiro;LABORATORIO DE NUTRICAO;VITAMINA A;107;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;ALDOLASE;56;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;ANTI-ENDOMISIO;46;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;ANTIGENEMIA PARA CITOMEGALOVIRUS;181;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;CARIOTIPO CONVENCIONAL;2;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;CHUMBO;1;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;CLORO (SUOR);22;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;COBRE (SANGUE);67;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;COBRE (URINA);5;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;CONTAGEM CELULAS DO LIQUIDO PERITONIAL;1;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;DEB-TESTE SENSIBILIDADE AO DIEPOXIBUTANO;1;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;ESTEATOCRITO;26;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;MAGNESIO (SANGUE);610;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;MAGNESIO (URINA);2;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;PCR PARA DETECCAO DO DNA DO TOXOPLASMA GONDII;4;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;PESQUISA DO DNA DO CITOMEGALOVIRUS PELA PCR;180;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;PESQUISA PH1-CROMOSSOMO PHILADELFIA;2;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;TESTE DE H2 RESPIRATORIO COM LACTOSE;2;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;XILOSE;5;;;;;;;
2014;Janeiro;LABORATORIO DE PEDIATRIA;ZINCO;67;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;AMILASE - LIQUIDOS;9;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;AMILASE - SANGUE;117;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;BILIRRUBINA DIRETA;1025;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;BILIRRUBINA TOTAL;1025;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;BILIRRUBINAS;0;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CALCIO IONICO;4061;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CALCIO TOTAL;219;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CETONURIA;1;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CK-MB - CREATINE PHOSPHOKINASE FRACAO 2;310;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CLORO - LIQUOR;15;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CLORO - SANGUE;1005;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CONTAGEM GLOBAL - CELULARIDADE;43;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;CREATININA;3933;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;GASOMETRIA ARTERIAL;2189;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;GASOMETRIA CAPILAR;2;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;GASOMETRIA VENOSA;1873;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;GLICEMIA;1980;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;GLICOSE - LIQUIDOS;14;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;GLICOSE - LIQUOR;15;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;HB, HT E PLAQUETAS;761;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;HB-HT-GB-GV-PLAQ - % LINFOCITOS;2329;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;HEMOGRAMA COMPLETO (T+E);662;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;HIV RAPIDO (SOMENTE PARA PARTURIENTES DO 8º ANDAR E ACIDENTES OCUPACIONAIS);44;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;LACTATO - LIQUOR;46;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;LACTATO - SANGUE;2035;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;METAHEMOGLOBINA;6;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;PH;17;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;PH URINARIO;38;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;POTASSIO;5987;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;PROTEINA - LIQUOR;16;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;SODIO;5986;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;TGO / AST - TRANSAMINASE GLUTAMICA OXALACETICA;911;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;TP (TEMPO DE PROTROMBINA);756;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);467;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;UREIA;3980;;;;;;;
2014;Janeiro;LABORATORIO DE PLANTÃO;URINA ROTINA;409;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;ANTICORPO ANTI-PEROXIDASE (ANTI-TPO);246;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;ANTICORPO ANTI-TIREOGLOBULINA (ANTI-TG);100;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;T3 TOTAL;146;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;T4 LIVRE;674;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;T4 TOTAL;43;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TIREOGLOBULINA (TG);39;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL (FENILALANINA + TSH NEO + HB) PAPEL FILTRO;3336;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - 17OH PROGESTERONA CONFIRMATORIO (PAPEL FILTRO);1;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - FENILALANINA (CONTROLE DE TRATAMENTO) PAPEL FILTRO;10;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - FENILALANINA CONFIRMATORIO ( PAPEL FILTRO );1;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - HEMOGLOBINA CONFIRMATORIO ( PAPEL FILTRO );1;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - IRT 2 (PAPEL FILTRO);21;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - T4 LIVRE CONFIRMATORIO ( SORO );4;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - T4 TOTAL (CONTROLE DE TRATAMENTO) SORO;7;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - T4 TOTAL CONFIRMATORIO ( SORO );6;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - TSH CONFIRMATORIO  ( PAPEL FILTRO );213;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - TSH CONFIRMATORIO - ( SORO );4;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - TSH E T4 LIVRE (CONTROLE DE TRATAMENTO) SORO;10;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - TSH E T4 LIVRE CONFIRMATORIO (SORO);2;;;;;;;
2014;Janeiro;LABORATORIO DE SCREENING;TSH;2677;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;AGLUT LATEX PARA AG CRIPTOCOCCICO ( LIQUOR );40;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ANTI HCV (HEPATITE C);10;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ANTIESTREPTOLISINA O (ASO);12;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA ASPERGILOSE ( SANGUE );172;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA CANDIDIASE ( LIQUOR );36;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA CANDIDIASE ( SANGUE );2;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA CRIPTOCOCOSE ( SANGUE );10;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA ESPOROTRICOSE;5;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA FUNGOS - SANGUE;0;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA HIDATIDOSE/EQUINOCOCOSE;2;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA HISTOPLASMOSE ( LIQUOR );36;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA HISTOPLASMOSE ( SANGUE );176;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA PARACOCCIDIOIDOMICOSE ( LIQUOR );36;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CIE PARA PARACOCCIDIOIDOMICOSE ( SANGUE );199;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;CRIOAGLUTININAS;1;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HAV IGG;6;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HAV-IGM;11;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HBC AG-IGG;198;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HBC AG-IGM;24;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HBE AG;51;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HBS AG;413;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HCV;1482;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA ANTI HTLV I/II;408;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA CISTICERCOSE (LCR);2;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA CMV IGG;126;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA CMV IGM;126;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA HBE AG;52;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA HBS AG;1704;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA AMEBIASE;1;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA ANTI HBC AG IG TOTAL;709;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA ANTI-HIV - ( LIQUOR );1;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA ANTI-HIV - ( SANGUE );1708;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA CHAGAS;300;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA EPSTEIN-BARR IGG;97;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA EPSTEIN-BARR IGM;97;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA LEISHMANIOSE;4;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA RUBEOLA IGG;231;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA RUBEOLA IGM;231;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA TOXOCARA;8;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA TOXOPLASMOSE AVIDEZ;6;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA TOXOPLASMOSE IGG;503;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA TOXOPLASMOSE IGG/IGM -  ( SANGUE );0;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;ELISA PARA TOXOPLASMOSE IGM;503;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;EXAMES EXTERNOS - SOROLOGIA PARA LYME (SANGUE);3;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;HEMAGLUTINACAO PARA CHAGAS;17;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;PESQUISA DE ANTIGENOS BACTERIANOS;16;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;PESQUISA DE PLASMODIUM (GOTA ESPESSA);6;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;PESQUISA DE TRIPANOSSOMA CRUZI;4;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;QUANTIFICACAO DE CARGA VIRAL DO HIV;442;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;R DE AGLUTINACAO PARA ANTI HIV (SANGUE);26;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;REACAO DE PAUL-BUNNELL E DAVIDSOHN;1;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;REACAO DE WIDAL;8;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;REACAO DE WRIGHT;4;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;REACAO HEMAGLUTINACAO PARA SIFILIS;37;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;SIFILIS TREPONEMICO (CONFIRMATORIO);28;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;SOROLOGIA PARA HEPATITES;0;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;TESTE RAPIDO PARA ANTI-HIV 1 E 2;71;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;VDRL (LCR);47;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;VDRL (SANGUE);1320;;;;;;;
2014;Janeiro;LABORATORIO DE SOROLOGIA;WESTERN BLOT P/ PESQ AC ANTI-HIV 1 E 2;17;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;ALCOOLEMIA;15;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;ANFETAMINAS;1;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;ANTIDEPRESSIVOS TRICICLICOS;8;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;BENZODIAZEPINICOS;12;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;BENZOILECGONINA (METABOLITO DA COCAINA);35;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;CARBAMAZEPINA;28;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;COLINESTERASE;10;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;DIFENILHIDANTOINA;88;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;DIGOXINA;18;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;ECSTASY;1;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;FENOBARBITAL;72;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;FENOTIAZINICOS;1;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;FIBRINOGENIO;89;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;LITEMIA;36;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;METHOTREXATE;52;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;NT-PRO-BNP;37;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;PROTEINA C REATIVA;772;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;QUANTIFICACAO DE DIMEROS 'D' DE FIBRINA;55;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;TEOFILINA;1;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;THC (CANABINOIDES);30;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;TIOCIANATO;2;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;TP (TEMPO DE PROTROMBINA);1181;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;TROPONINA I;108;;;;;;;
2014;Janeiro;LABORATORIO DE TOXICOLOGIA;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);1027;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;ALBUMINA - LIQUIDOS;27;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;ALBUMINA - SANGUE;191;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;AMILASE - LIQUIDOS;14;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;AMILASE - SANGUE;149;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;BILIRRUBINA DIRETA;335;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;BILIRRUBINA TOTAL;338;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;CALCIO IONICO;3614;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;CK-MB - CREATINE PHOSPHOKINASE FRACAO 2;267;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;CLORO - LIQUOR;52;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;CLORO - SANGUE;348;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;CLORO URINARIO;1;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;CREATININA;2946;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;GASOMETRIA;1882;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;GASOMETRIA VENOSA CENTRAL;267;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;GLICEMIA;1072;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;GLICOSE - LIQUOR;52;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;GRAM;21;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;HB-HT-GB-GV-PLAQ - % LINFOCITOS;1773;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;HEMOGRAMA COMPLETO (T+E);3816;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LACTATO;1553;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LCR - LIQUIDO CEFALORRAQUIDIANO;52;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LDH - LACTATO DESIDROGENASE;149;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LDH - LACTATO DESIDROGENASE - LIQUIDOS;34;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LIQUIDO CEFALORRAQUIDIANO - LATEX;4;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LIQUIDO CEFALORRAQUIDIANO - TINTA DA CHINA;4;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;LIQUIDOS - CELULARIDADE;37;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;OSMOLALIDADE SERICA;28;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;OSMOLALIDADE URINARIA;30;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;PH;26;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;POTASSIO;3613;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;PROTEINA - LIQUOR;52;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;PROTEINAS TOTAIS - SANGUE;120;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;SODIO;3613;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;SODIO E POTASSIO URINARIO;86;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;TESTE RAPIDO PARA DETECCAO DE DENGUE (NS1 AG);2;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;TGO / AST - TRANSAMINASE GLUTAMICA OXALACETICA;482;;;;;;;
2014;Janeiro;LABORATORIO DE URGENCIA - UE;TGP / ALT - ALANINA AMINOTRANSFERASE;457;;;;;;;
